0,1,0,0,0,0,0,0,0,861,265,241,953,230,252,952,227,267,0,1
0,0,0,1,0,0,0,0,0,603,720,703,715,752,625,807,759,728,0,1
0,1,0,0,0,1,0,0,0,93,12,12,182,16,12,241,62,27,0,1
0,0,0,1,0,0,0,0,0,39,12,12,45,12,12,71,43,19,0,1
0,1,0,0,0,0,0,0,0,877,275,239,643,206,265,643,223,302,0,1
0,1,0,0,0,0,0,0,0,148,158,298,136,129,216,135,131,230,0,1
0,1,1,0,0,1,0,0,0,992,747,736,780,584,495,670,492,360,0,1
1,0,0,0,0,0,0,0,0,566,737,2519,522,556,1060,524,610,877,0,1
0,1,0,0,0,0,0,0,0,116,244,973,103,102,449,177,86,118,0,1
0,1,1,0,0,1,0,1,0,1505,780,524,1570,817,570,1119,827,590,0,1
0,1,0,0,0,0,0,0,0,929,782,594,902,690,531,742,533,442,0,1
1,1,0,1,0,0,1,0,-1,403,418,-10,323,343,-10,220,-10,-10,0,1
0,1,0,0,0,0,0,0,0,359,227,-10,338,187,-10,326,170,-10,0,1
0,1,0,0,0,0,0,1,0,398,100,-10,419,161,-10,411,168,-10,0,1
1,0,-1,1,0,0,0,0,0,218,256,-10,341,324,361,398,491,324,0,1
0,1,1,0,0,1,0,1,1,201,115,43,254,94,38,313,96,23,0,1
0,1,0,1,0,0,1,1,0,327,133,407,260,504,-10,224,432,-10,0,1
0,1,0,0,0,0,0,0,0,388,264,118,383,293,107,387,286,119,0,1
0,1,1,0,0,1,0,0,0,385,363,426,510,490,487,549,584,571,0,1
0,1,1,0,0,0,0,0,0,477,601,574,489,359,485,364,355,522,0,1
1,1,0,0,0,0,0,0,0,601,574,468,359,485,430,355,522,411,0,1
0,1,0,0,0,0,0,0,0,537,526,517,605,631,560,742,796,740,0,1
0,1,1,0,0,0,0,0,0,680,715,752,716,807,759,687,784,804,0,1
0,1,0,0,0,0,0,0,0,1210,1211,1290,1192,1061,934,1177,988,755,0,1
1,0,0,0,0,0,0,0,0,16,12,12,62,27,12,155,72,0,0,1
0,1,0,0,0,1,0,0,0,45,12,12,71,43,19,109,37,86,0,1
0,1,0,0,0,0,0,0,0,0,0,174,0,0,0,0,0,257,0,1
0,1,0,0,0,0,0,0,0,643,206,265,643,223,302,595,239,300,0,1
0,1,0,0,0,0,0,0,0,442,478,1042,371,649,1362,595,1114,1869,0,1
0,1,0,0,0,0,0,0,0,136,129,216,135,131,230,144,141,232,0,1
1,0,-1,0,0,0,0,0,0,129,216,637,131,230,669,141,232,560,0,1
0,1,0,0,0,0,0,0,0,780,584,495,670,492,360,639,448,394,0,1
0,1,0,0,0,0,0,0,0,564,475,420,665,526,494,806,598,654,0,1
0,1,0,0,0,0,0,0,0,581,635,1263,456,506,1125,402,456,852,0,1
1,0,0,0,0,0,0,0,0,217,678,2448,184,196,1192,211,179,345,0,1
0,1,0,0,0,0,0,1,0,560,364,-10,-10,501,-10,-10,-10,-10,0,1
1,0,-1,0,0,-1,1,0,-1,364,-10,-10,501,-10,-10,-10,-10,-10,0,1
0,0,-1,1,0,-1,-1,0,0,501,-10,-10,-10,-10,-10,-10,-10,-10,0,1
1,1,0,1,0,0,0,0,0,453,457,653,407,626,711,398,599,712,0,1
1,0,0,0,0,-1,0,0,0,457,653,-10,626,711,-10,599,712,587,0,1
0,1,0,0,0,1,0,1,1,500,401,427,659,532,493,795,554,438,0,1
1,1,0,1,0,0,1,0,0,817,570,-10,827,590,-10,782,594,-10,0,1
1,0,0,1,0,0,1,0,0,827,590,-10,782,594,-10,690,531,-10,0,1
1,0,0,1,0,0,0,0,0,782,594,-10,690,531,-10,533,442,-10,0,1
0,1,0,0,0,0,0,0,0,902,690,531,742,533,442,657,524,462,0,1
1,0,0,0,0,0,0,0,0,690,531,-10,533,442,-10,524,462,-10,0,1
0,1,0,0,0,0,0,1,0,533,467,-10,581,480,468,571,434,420,0,1
0,1,0,0,0,0,1,0,-1,364,220,-10,359,147,-10,310,292,-10,0,1
0,1,1,0,0,1,0,0,1,387,359,227,369,338,187,378,326,170,0,1
0,1,0,0,0,0,0,0,0,326,170,-10,334,179,-10,323,181,207,0,1
0,1,0,0,0,0,0,1,0,329,174,205,345,225,226,369,271,255,0,1
0,1,0,0,0,0,0,1,0,419,161,-10,411,168,-10,384,218,256,0,1
1,-1,-1,0,0,0,0,0,0,12,233,-10,130,37,320,198,140,151,0,1
1,1,0,1,0,0,1,0,0,260,504,-10,224,432,-10,203,454,848,0,1
0,1,0,1,0,0,1,1,0,266,239,716,215,318,-10,404,306,-10,0,1
0,0,0,1,0,0,0,0,0,155,223,253,187,239,159,270,313,266,0,1
0,1,0,0,0,0,0,0,0,189,187,239,220,270,313,191,275,310,0,1
0,1,0,0,0,0,0,0,0,304,226,103,604,289,113,799,337,92,0,1
1,0,0,0,0,0,0,0,0,355,604,1051,479,503,791,714,598,673,0,1
0,1,0,0,0,0,0,0,0,1208,359,241,877,275,239,643,206,265,0,1
0,1,0,0,0,0,0,0,0,1169,458,440,1746,580,327,2159,978,335,0,1
1,0,-1,1,0,0,1,0,-1,189,316,620,158,298,796,129,216,637,0,1
1,1,0,1,0,0,1,0,0,131,230,669,141,232,560,161,88,375,0,1
0,1,0,0,0,0,0,0,0,549,420,546,601,532,559,694,503,614,0,1
0,1,0,0,0,0,0,0,0,456,506,1125,402,456,852,481,570,814,0,1
0,1,1,0,0,0,0,0,0,589,566,737,544,522,556,544,524,610,0,1
1,1,0,0,0,0,0,0,0,566,737,2519,522,556,1060,524,610,877,0,1
0,1,0,0,0,0,0,0,0,702,491,1280,669,840,1544,782,1286,1785,0,1
1,0,0,-1,0,0,-1,0,0,530,904,1707,-10,-10,1531,-10,-10,1355,0,1
0,1,0,0,0,0,0,0,0,1024,851,888,805,662,799,677,634,740,0,1
0,1,1,0,0,1,0,0,0,534,453,457,449,407,626,420,398,599,0,1
0,1,0,0,0,0,0,0,0,1259,635,490,1103,598,450,903,626,418,0,1
0,1,1,0,0,1,0,1,1,1505,780,524,1570,817,570,1119,827,590,0,1
0,1,1,0,0,1,0,1,1,929,782,594,902,690,531,742,533,442,0,1
0,1,1,0,0,0,0,0,0,742,533,442,657,524,462,666,533,467,0,1
1,1,0,0,0,0,0,0,0,533,442,-10,524,462,-10,533,467,-10,0,1
1,1,0,1,0,-1,1,0,-1,359,147,-10,310,292,-10,263,287,-10,0,1
0,1,0,1,0,0,0,0,0,359,227,-10,338,187,-10,326,170,-10,0,1
0,1,0,0,0,0,0,0,1,369,338,187,378,326,170,362,334,179,0,1
1,0,0,0,0,0,0,1,0,338,187,-10,326,170,-10,334,179,-10,0,1
0,1,0,0,0,0,0,1,0,334,179,-10,323,181,207,329,174,205,0,1
0,1,1,0,0,1,0,0,1,401,382,190,391,375,68,371,398,100,0,1
1,1,0,1,0,0,0,0,0,96,23,123,103,36,12,78,52,47,0,1
1,0,0,0,0,0,0,0,0,103,36,12,78,52,47,132,43,59,0,1
0,1,0,0,0,0,0,0,0,419,286,191,338,191,152,288,154,148,0,1
0,1,0,0,0,0,0,0,0,215,318,-10,404,306,-10,387,360,780,0,1
0,0,0,1,0,0,0,0,0,276,176,53,171,79,12,81,12,-10,0,1
0,1,1,0,0,1,0,0,0,88,217,189,83,103,15,250,287,199,0,1
0,0,0,1,0,0,0,0,0,162,93,60,162,92,76,215,237,256,0,1
0,0,0,1,0,0,0,0,0,634,542,753,530,669,740,486,571,574,0,1
1,0,0,1,0,0,0,0,0,530,723,995,644,713,879,688,657,808,0,1
1,1,0,0,0,0,0,0,0,92,225,300,92,264,429,101,240,385,0,1
0,1,0,0,0,0,0,0,0,1012,488,376,841,453,392,719,519,354,0,1
1,0,0,0,0,0,0,0,1,50,52,33,208,180,103,513,304,226,0,1
0,0,0,1,0,0,0,0,0,469,327,251,296,284,261,387,442,366,0,1
0,1,0,0,0,0,0,0,0,0,0,257,0,0,225,0,0,0,0,1
0,1,0,0,0,0,0,0,0,877,275,239,643,206,265,643,223,302,0,1
0,1,0,0,0,0,0,0,0,371,649,1362,595,1114,1869,855,1231,1922,0,1
0,1,0,0,0,0,0,0,0,601,532,559,694,503,614,848,594,600,0,1
1,1,0,1,0,0,1,0,0,402,456,852,481,570,814,614,889,1041,0,1
0,1,1,0,0,1,0,0,0,669,589,566,565,544,522,621,544,524,0,1
0,1,1,0,0,0,0,0,0,1551,669,840,1266,782,1286,1132,841,1085,0,1
0,1,0,0,0,0,0,1,0,1340,1268,1300,1024,851,888,805,662,799,0,1
0,1,1,0,0,1,0,0,1,732,353,373,1528,560,364,-10,-10,501,0,1
1,1,-1,1,0,-1,-1,0,0,501,-10,-10,-10,-10,-10,-10,-10,-10,0,1
1,0,-1,-1,0,0,-1,-1,-1,-10,-10,-10,-10,-10,-10,-10,-10,-10,0,1
0,1,0,0,0,0,0,1,0,1398,726,535,1259,635,490,1103,598,450,0,1
1,0,0,0,0,0,1,0,0,726,535,395,635,490,362,598,450,314,0,1
0,0,0,1,0,0,0,0,0,635,490,362,598,450,314,626,418,307,0,1
0,1,1,0,0,0,0,0,0,657,524,462,666,533,467,663,581,480,0,1
0,1,1,0,0,1,0,0,1,378,326,170,362,334,179,369,323,181,0,1
0,1,0,1,0,0,0,0,0,648,438,754,1099,1069,1319,1531,1703,1633,0,1
1,0,0,0,0,0,0,0,0,340,443,407,552,460,325,759,586,394,0,1
0,1,0,0,0,0,0,0,0,162,92,76,215,237,256,289,298,390,0,1
0,0,0,1,0,0,0,0,0,362,304,480,350,385,633,571,702,795,0,1
0,1,0,0,0,0,0,0,0,262,300,284,255,222,252,339,237,218,0,1
0,0,0,1,0,0,0,0,-1,505,392,211,416,261,256,322,361,-10,0,1
0,0,0,1,0,0,0,0,0,12,12,12,12,12,12,12,12,12,0,1
0,1,0,0,0,0,1,0,0,12,12,12,12,12,12,12,12,12,0,1
0,0,0,1,0,0,0,0,0,12,12,12,12,12,12,12,12,12,0,1
1,0,0,0,0,0,0,0,0,12,12,12,12,12,12,12,12,12,0,1
0,1,0,0,0,1,0,0,1,298,50,52,600,208,180,1128,513,304,0,1
0,1,0,0,0,0,0,0,0,275,294,240,250,260,237,258,280,280,0,1
0,0,0,1,0,0,0,0,0,327,251,250,284,261,258,442,366,313,0,1
0,1,0,0,0,0,0,0,0,438,477,422,537,503,502,602,614,677,0,1
0,1,0,0,0,0,0,0,0,1746,580,327,2159,978,335,2416,1777,780,0,1
1,0,0,0,0,0,0,0,0,580,327,289,978,335,177,1777,780,345,0,1
0,1,1,0,0,1,0,0,0,289,297,354,179,156,189,153,148,158,0,1
1,0,0,1,0,-1,0,0,0,354,478,504,189,316,620,158,298,796,0,1
0,1,0,0,0,0,0,0,0,156,189,316,148,158,298,136,129,216,0,1
0,0,0,1,0,0,0,0,0,315,368,363,597,949,705,1356,2027,1409,0,1
1,0,0,0,0,0,0,0,0,795,715,1167,1203,702,1028,2154,1042,861,0,1
0,0,0,1,0,0,0,0,0,469,751,-10,516,1002,1778,601,1219,2719,0,1
0,1,1,0,0,1,0,0,0,658,679,868,684,676,646,734,745,723,0,1
1,0,0,1,0,0,1,0,0,829,983,809,699,1114,969,635,1263,1387,0,1
1,0,0,1,0,0,0,0,0,456,852,1587,570,814,1340,889,1041,1186,0,1
0,0,1,1,0,0,0,0,0,556,689,1059,562,777,1868,567,867,3254,0,1
0,1,0,0,0,0,0,0,1,665,562,777,625,567,867,589,566,737,0,1
1,0,0,0,0,0,0,1,0,562,777,1868,567,867,3254,566,737,2519,0,1
0,0,1,1,0,1,0,0,0,589,566,737,544,522,556,544,524,610,0,1
0,1,1,0,0,0,0,0,0,1034,974,738,1209,1011,860,1243,1195,1323,0,1
1,0,0,1,0,0,1,1,0,380,382,392,353,373,351,560,364,-10,0,1
1,1,0,0,0,1,0,1,1,560,364,-10,-10,501,-10,-10,-10,-10,0,1
0,0,0,1,0,0,1,0,0,892,747,970,810,596,753,669,511,606,0,1
0,1,0,0,0,0,0,1,0,526,657,1079,509,651,1046,506,653,991,0,1
1,1,0,1,0,0,1,0,0,533,442,-10,524,462,-10,533,467,-10,0,1
1,0,0,0,0,0,0,1,1,533,467,-10,581,480,468,571,434,420,0,1
0,1,0,0,0,0,0,0,0,898,456,454,844,446,411,848,460,438,0,1
0,1,1,0,0,1,0,1,1,369,338,187,378,326,170,362,334,179,0,1
0,1,1,0,0,1,0,1,1,363,369,271,401,382,190,391,375,68,0,1
0,1,0,0,0,0,0,0,0,628,324,285,777,452,341,902,560,416,0,1
1,1,0,1,0,0,1,0,0,358,268,364,265,241,355,230,252,388,0,1
0,1,0,0,0,0,0,0,0,536,387,286,419,286,191,338,191,152,0,1
0,1,0,0,0,0,0,0,0,98,174,56,99,99,61,58,12,-10,0,1
0,1,0,0,0,0,0,0,0,2134,1528,1539,2314,1287,1264,3465,1918,1352,0,1
0,1,0,1,0,0,0,0,0,181,156,242,134,80,228,161,125,222,0,1
1,0,0,1,0,0,0,0,0,305,370,507,311,341,429,314,337,433,0,1
-1,1,0,0,0,0,0,0,0,12,12,12,267,71,12,-10,-10,-10,0,1
1,0,0,0,0,0,0,0,0,12,12,26,71,12,28,-10,-10,12,0,1
0,1,0,0,0,0,0,0,0,198,212,347,94,261,404,91,242,372,0,1
0,1,0,0,0,0,0,0,0,485,231,256,790,420,359,1049,577,398,0,1
0,1,0,0,0,0,0,0,0,594,651,696,613,694,734,716,717,658,0,1
0,1,0,0,0,0,0,0,0,422,411,408,519,456,414,610,467,396,0,1
0,1,0,1,0,0,0,0,0,534,285,377,322,295,366,278,289,298,0,1
0,1,0,0,0,0,0,0,0,255,246,384,219,218,338,202,206,360,0,1
1,0,0,0,0,0,0,0,0,423,551,891,538,496,602,608,547,607,0,1
0,0,0,1,0,0,0,0,0,632,652,715,612,691,847,628,727,874,0,1
0,1,0,0,0,0,0,0,0,613,612,691,531,628,727,573,713,773,0,1
0,1,1,0,0,0,0,0,0,866,813,710,922,685,472,1056,740,611,0,1
1,1,1,0,0,0,0,0,0,813,710,574,685,472,468,740,611,590,0,1
0,1,1,0,0,0,0,0,0,239,233,241,325,247,206,318,242,268,0,1
1,1,0,0,0,0,0,0,0,233,241,214,247,206,198,242,268,309,0,1
0,1,1,0,0,0,0,0,0,601,605,530,522,512,466,407,432,404,0,1
1,1,0,0,0,0,0,0,0,605,530,513,512,466,455,432,404,438,0,1
0,1,0,0,0,0,0,0,0,191,92,502,327,254,684,376,435,710,0,1
0,1,1,0,0,1,0,0,0,12,12,12,12,12,12,12,12,12,0,1
1,0,1,1,0,0,0,0,0,12,12,12,12,12,12,12,12,12,0,1
0,1,0,0,0,0,0,0,0,1229,167,112,2005,600,87,0,0,209,0,1
0,1,0,0,0,0,0,1,0,0,0,257,0,0,225,0,0,0,0,1
1,0,0,0,0,0,0,0,0,335,177,200,780,345,240,1361,506,331,0,1
1,0,0,0,0,0,0,0,0,696,1020,2027,747,943,1634,996,1030,1338,0,1
0,0,0,1,0,0,0,0,0,363,495,973,496,564,810,649,556,586,0,1
1,0,0,0,0,0,0,0,0,496,564,810,649,556,586,950,784,552,0,1
0,1,0,0,0,1,0,0,1,438,430,525,355,399,437,281,289,289,0,1
1,0,0,1,0,0,1,0,0,236,245,305,203,179,223,229,237,249,0,1
1,1,-1,1,0,0,0,0,-1,189,316,620,158,298,796,129,216,637,0,1
1,0,0,1,0,0,0,0,0,203,179,223,229,237,249,275,325,327,0,1
0,1,0,0,0,0,0,0,0,148,158,298,136,129,216,135,131,230,0,1
1,0,0,0,0,-1,0,0,0,158,298,796,129,216,637,131,230,669,0,1
1,0,0,0,0,0,0,0,0,229,237,249,275,325,327,303,362,382,0,1
0,1,0,0,0,0,0,0,0,1409,678,651,1586,859,738,1642,932,943,0,1
0,0,0,1,0,0,0,0,0,1235,1029,1414,1193,1435,1726,1190,2243,2891,0,1
0,1,0,0,0,0,0,0,0,1018,1193,1435,862,1190,2243,1136,1478,3123,0,1
0,1,0,0,0,0,0,0,0,912,604,592,1151,804,724,1542,1265,927,0,1
1,0,0,0,0,0,0,0,0,604,592,768,804,724,918,1265,927,823,0,1
0,1,0,0,0,0,0,0,0,718,625,503,861,638,502,0,773,553,0,1
1,1,0,1,0,0,0,0,0,815,573,642,1081,727,673,1725,840,633,0,1
1,1,0,0,0,0,0,0,0,516,1002,1778,601,1219,2719,728,1307,2905,0,1
0,1,1,0,0,1,1,1,0,514,593,693,556,689,1059,562,777,1868,0,1
1,1,1,0,0,0,0,0,0,544,522,556,544,524,610,551,512,935,0,1
1,1,0,0,0,0,0,0,0,522,556,1060,524,610,877,512,935,1624,0,1
0,1,0,1,0,0,0,0,0,810,596,753,669,511,606,591,423,491,0,1
0,1,1,0,0,1,0,0,0,534,453,457,449,407,626,420,398,599,0,1
0,1,0,0,0,0,0,0,0,509,651,1046,506,653,991,531,643,915,0,1
0,1,1,0,0,1,0,1,1,1505,780,524,1570,817,570,1119,827,590,0,1
0,1,1,0,0,1,0,0,1,391,375,68,371,398,100,358,419,161,0,1
0,0,0,1,0,-1,1,0,0,272,197,-10,133,407,576,504,-10,840,0,1
0,1,0,0,0,0,0,0,0,469,527,726,374,492,754,542,608,835,0,1
1,0,0,0,0,0,0,0,0,356,523,687,238,409,549,292,458,570,0,1
0,1,0,1,0,0,1,0,0,305,255,462,285,377,448,295,366,367,0,1
1,0,0,0,0,0,0,0,0,456,414,398,467,396,403,583,472,397,0,1
1,0,0,1,0,0,0,0,0,363,426,439,490,487,458,584,571,538,0,1
0,0,0,1,0,0,0,0,0,264,310,295,266,343,438,358,476,562,0,1
0,0,0,1,0,0,1,0,0,476,606,651,494,764,1031,512,774,1094,0,1
0,1,0,0,0,0,0,0,0,345,445,500,383,445,457,352,395,435,0,1
0,1,0,0,0,0,0,0,0,562,524,490,602,545,527,562,536,549,0,1
0,0,0,1,0,0,0,0,0,468,383,340,504,469,395,558,494,532,0,1
1,0,0,1,0,0,1,0,0,793,623,578,710,574,478,472,468,420,0,1
0,0,0,1,0,0,0,0,0,939,970,851,815,822,875,776,827,951,0,1
0,0,0,1,0,0,0,0,0,675,854,1231,575,582,796,635,546,521,0,1
1,1,0,1,0,0,0,0,0,538,514,666,359,375,565,274,322,395,0,1
0,0,0,1,0,0,0,0,-1,505,392,211,416,261,256,322,361,-10,0,1
0,0,0,1,0,0,1,0,0,999,1205,1199,850,1013,1201,714,853,989,0,1
0,1,0,0,0,0,0,0,0,251,273,242,211,262,271,241,283,296,0,1
0,1,0,0,0,0,0,0,0,312,315,560,428,438,578,474,468,571,0,1
0,0,0,1,0,0,0,0,0,12,13,24,12,17,142,152,115,139,0,1
0,1,1,0,0,1,0,0,0,12,12,12,12,12,12,12,12,12,0,1
1,0,0,0,0,0,0,0,0,0,246,337,0,115,203,12,17,143,0,1
1,0,0,0,0,0,0,0,1,600,87,174,0,209,157,2001,771,147,0,1
0,0,0,1,0,0,0,1,0,850,1297,1776,697,802,1195,654,696,1020,0,1
1,1,0,0,0,1,0,0,1,978,335,177,1777,780,345,2513,1361,506,0,1
1,1,0,0,0,0,0,0,0,470,419,636,0,830,1108,643,829,992,0,1
1,0,0,1,0,0,1,0,0,527,1053,1577,478,1042,1594,649,1362,1553,0,1
0,0,0,1,0,0,1,1,0,550,723,1012,430,525,740,399,437,530,0,1
1,0,0,0,0,0,0,1,0,507,556,783,573,586,435,428,386,295,0,1
1,0,0,1,0,0,1,1,0,386,295,469,236,245,305,203,179,223,0,1
0,1,1,0,0,1,0,0,1,595,229,237,712,275,325,683,303,362,0,1
1,1,0,1,0,0,0,0,0,629,740,1356,1172,1604,2378,1698,2229,3164,0,1
0,1,0,0,0,0,0,0,0,1586,859,738,1642,932,943,1235,1029,1414,0,1
0,0,0,1,0,0,0,0,-1,28,12,12,12,12,200,160,-10,-10,0,1
0,1,0,0,0,1,0,0,1,0,0,714,0,718,625,0,861,638,0,1
0,0,0,1,0,0,1,1,0,652,1269,1243,482,805,-10,469,751,-10,0,1
0,1,1,0,0,1,0,0,1,584,469,751,623,516,1002,769,601,1219,0,1
0,0,0,1,0,0,1,0,0,481,570,814,614,889,1041,693,1159,1633,0,1
0,0,0,1,0,0,0,1,0,1078,1043,1006,1012,1179,1191,1400,1277,1127,0,1
0,1,0,0,0,1,0,0,0,1045,1012,1179,1319,1400,1277,2103,2604,2229,0,1
0,1,1,1,0,0,0,0,0,974,738,645,1011,860,831,1195,1323,1374,0,1
1,1,0,0,0,0,0,0,0,738,645,710,860,831,992,1323,1374,1614,0,1
1,1,0,0,0,0,0,1,0,560,364,-10,-10,501,-10,-10,-10,-10,0,1
1,0,-1,0,0,-1,1,0,-1,364,-10,-10,501,-10,-10,-10,-10,-10,0,1
0,1,1,0,0,1,0,0,0,378,326,170,362,334,179,369,323,181,0,1
0,1,0,0,0,0,0,0,0,98,174,56,99,99,61,58,12,-10,0,1
0,1,0,0,0,0,0,0,0,162,92,76,215,237,256,289,298,390,0,1
0,1,1,0,0,0,0,0,0,558,462,413,292,628,692,602,719,848,0,1
1,1,0,0,0,0,0,0,0,71,12,28,-10,-10,12,1705,431,98,0,1
1,0,0,0,0,0,0,0,0,12,28,67,-10,12,42,431,98,59,0,1
0,1,0,0,0,0,0,0,0,123,32,41,164,36,12,188,93,38,0,1
0,1,0,0,0,0,0,0,0,337,241,536,339,453,648,310,558,707,0,1
